timestamp,run_id,model,latent_dim,epochs,best_epoch,best_train_loss,best_test_loss,lr,batch_size,kld_weight,eval_method,checkpoint,Overall Mean R²,Min Ferret Mean (R²),Min Ferret Mean (CI Low),Min Ferret Mean (CI High),Min Ferret Variance (R²),Min Ferret Variance (CI Low),Min Ferret Variance (CI High),Min Ferret Skewness (R²),Min Ferret Skewness (CI Low),Min Ferret Skewness (CI High),Min Ferret Kurtosis (R²),Min Ferret Kurtosis (CI Low),Min Ferret Kurtosis (CI High),Min Ferret Median (R²),Min Ferret Median (CI Low),Min Ferret Median (CI High),Max Ferret Mean (R²),Max Ferret Mean (CI Low),Max Ferret Mean (CI High),Max Ferret Variance (R²),Max Ferret Variance (CI Low),Max Ferret Variance (CI High),Max Ferret Skewness (R²),Max Ferret Skewness (CI Low),Max Ferret Skewness (CI High),Max Ferret Kurtosis (R²),Max Ferret Kurtosis (CI Low),Max Ferret Kurtosis (CI High),Max Ferret Median (R²),Max Ferret Median (CI Low),Max Ferret Median (CI High),Height Mean (R²),Height Mean (CI Low),Height Mean (CI High),Height Variance (R²),Height Variance (CI Low),Height Variance (CI High),Height Skewness (R²),Height Skewness (CI Low),Height Skewness (CI High),Height Kurtosis (R²),Height Kurtosis (CI Low),Height Kurtosis (CI High),Height Median (R²),Height Median (CI Low),Height Median (CI High),Area Mean (R²),Area Mean (CI Low),Area Mean (CI High),Area Variance (R²),Area Variance (CI Low),Area Variance (CI High),Area Skewness (R²),Area Skewness (CI Low),Area Skewness (CI High),Area Kurtosis (R²),Area Kurtosis (CI Low),Area Kurtosis (CI High),Area Median (R²),Area Median (CI Low),Area Median (CI High),Volume Mean (R²),Volume Mean (CI Low),Volume Mean (CI High),Volume Variance (R²),Volume Variance (CI Low),Volume Variance (CI High),Volume Skewness (R²),Volume Skewness (CI Low),Volume Skewness (CI High),Volume Kurtosis (R²),Volume Kurtosis (CI Low),Volume Kurtosis (CI High),Volume Median (R²),Volume Median (CI Low),Volume Median (CI High)
20251203_220302,semi_supervised_20251203_220302_8dim,semi_supervised_vae,8,500+200,18,-1,-1,0.001,16,0.00025,loo,checkpoints/semi_supervised_vae/semi_supervised_20251203_220302_8dim/final.pth,-0.1607,-0.1719,-0.2219,-0.1219,0.1096,0.0596,0.1596,-0.1196,-0.1696,-0.0696,-0.2115,-0.2615,-0.1615,-0.151,-0.201,-0.101,-0.1584,-0.2084,-0.1084,0.1541,0.1041,0.2041,-0.3821,-0.4321,-0.3321,-0.3807,-0.4307,-0.3307,-0.291,-0.341,-0.241,-0.2558,-0.3058,-0.2058,-0.067,-0.117,-0.017,-0.4799,-0.5299,-0.4299,-0.5181,-0.5681,-0.4681,0.192,0.142,0.242,-0.0082,-0.0582,0.0418,0.3325,0.2825,0.3825,-0.1719,-0.2219,-0.1219,-0.3316,-0.3816,-0.2816,-0.1311,-0.1811,-0.0811,0.3011,0.2511,0.3511,-0.4079,-0.4579,-0.3579,-0.5285,-0.5785,-0.4785,-0.473,-0.523,-0.423,0.1318,0.0818,0.1818
