timestamp,run_id,model,latent_dim,epochs,best_epoch,best_train_loss,best_test_loss,lr,batch_size,kld_weight,eval_method,checkpoint,Overall Mean R²,Min Ferret Mean (R²),Min Ferret Mean (CI Low),Min Ferret Mean (CI High),Min Ferret Variance (R²),Min Ferret Variance (CI Low),Min Ferret Variance (CI High),Min Ferret Skewness (R²),Min Ferret Skewness (CI Low),Min Ferret Skewness (CI High),Min Ferret Kurtosis (R²),Min Ferret Kurtosis (CI Low),Min Ferret Kurtosis (CI High),Min Ferret Median (R²),Min Ferret Median (CI Low),Min Ferret Median (CI High),Max Ferret Mean (R²),Max Ferret Mean (CI Low),Max Ferret Mean (CI High),Max Ferret Variance (R²),Max Ferret Variance (CI Low),Max Ferret Variance (CI High),Max Ferret Skewness (R²),Max Ferret Skewness (CI Low),Max Ferret Skewness (CI High),Max Ferret Kurtosis (R²),Max Ferret Kurtosis (CI Low),Max Ferret Kurtosis (CI High),Max Ferret Median (R²),Max Ferret Median (CI Low),Max Ferret Median (CI High),Height Mean (R²),Height Mean (CI Low),Height Mean (CI High),Height Variance (R²),Height Variance (CI Low),Height Variance (CI High),Height Skewness (R²),Height Skewness (CI Low),Height Skewness (CI High),Height Kurtosis (R²),Height Kurtosis (CI Low),Height Kurtosis (CI High),Height Median (R²),Height Median (CI Low),Height Median (CI High),Area Mean (R²),Area Mean (CI Low),Area Mean (CI High),Area Variance (R²),Area Variance (CI Low),Area Variance (CI High),Area Skewness (R²),Area Skewness (CI Low),Area Skewness (CI High),Area Kurtosis (R²),Area Kurtosis (CI Low),Area Kurtosis (CI High),Area Median (R²),Area Median (CI Low),Area Median (CI High),Volume Mean (R²),Volume Mean (CI Low),Volume Mean (CI High),Volume Variance (R²),Volume Variance (CI Low),Volume Variance (CI High),Volume Skewness (R²),Volume Skewness (CI Low),Volume Skewness (CI High),Volume Kurtosis (R²),Volume Kurtosis (CI Low),Volume Kurtosis (CI High),Volume Median (R²),Volume Median (CI Low),Volume Median (CI High)
20251203_210955,semi_supervised_20251203_210955_32dim,semi_supervised_vae,32,500+200,6,-1,-1,0.001,16,0.00025,loo,checkpoints/semi_supervised_vae/semi_supervised_20251203_210955_32dim/final.pth,-0.1379,-0.0662,-0.1162,-0.0162,0.1042,0.0542,0.1542,-0.0472,-0.0972,0.0028,-0.083,-0.133,-0.033,-0.2934,-0.3434,-0.2434,-0.0341,-0.0841,0.0159,0.1875,0.1375,0.2375,-0.2581,-0.3081,-0.2081,-0.5787,-0.6287,-0.5287,-0.5571,-0.6071,-0.5071,0.0517,0.0017,0.1017,0.0469,-0.0031,0.0969,-0.4203,-0.4703,-0.3703,-0.5151,-0.5651,-0.4651,0.3269,0.2769,0.3769,0.1472,0.0972,0.1972,0.422,0.372,0.472,-0.3284,-0.3784,-0.2784,-0.3398,-0.3898,-0.2898,-0.2893,-0.3393,-0.2393,0.3965,0.3465,0.4465,-0.2879,-0.3379,-0.2379,-0.5925,-0.6425,-0.5425,-0.6775,-0.7275,-0.6275,0.2368,0.1868,0.2868
